i;j;t;demand
199;386;128;1
199;388;116;1
199;407;105;1
199;415;141;1
199;431;67;1
199;431;159;1
200;4;61;1
200;26;20;1
200;38;95;1
200;45;142;1
200;62;135;1
200;73;69;1
200;80;94;1
200;83;117;1
200;84;18;1
200;84;158;1
200;97;115;1
200;109;115;1
200;112;42;1
200;118;120;1
200;125;57;1
200;133;147;1
200;134;142;1
200;168;82;1
200;176;136;1
200;181;88;1
200;192;139;1
200;197;70;1
200;209;63;1
200;234;0;1
200;235;54;1
200;236;21;1
200;259;87;1
200;277;81;1
200;298;39;1
200;306;129;1
200;308;156;1
200;312;19;1
200;317;34;1
200;332;64;1
200;337;44;1
200;340;68;1
200;356;134;1
200;393;144;1
200;417;135;1
200;425;33;1
200;426;67;1
200;431;8;1
200;431;41;1
200;431;105;1
201;45;113;1
201;79;44;1
201;93;163;1
201;97;89;1
201;98;164;1
201;110;4;1
201;126;41;1
201;127;45;1
201;143;88;1
201;143;157;1
201;155;167;1
201;162;140;1
201;165;121;1
201;171;116;1
201;186;115;1
201;198;95;1
201;206;116;1
201;211;110;1
201;221;89;1
201;224;89;1
201;241;5;1
201;242;116;1
201;275;26;1
201;289;58;1
201;297;131;1
201;305;123;1
201;313;159;1
201;316;31;1
201;316;32;1
201;319;66;1
201;321;93;1
201;332;131;1
201;334;88;1
201;350;144;1
201;352;113;1
201;374;32;1
201;375;22;1
201;395;162;1
201;420;86;1
201;420;144;1
201;431;9;1
201;432;135;1
202;25;92;1
202;65;13;1
202;79;19;1
202;111;89;1
202;114;8;1
202;122;81;1
202;123;116;1
202;125;46;1
202;131;110;1
202;181;114;1
202;210;88;1
202;211;129;1
202;248;95;1
202;251;159;1
202;253;80;1
202;296;15;1
202;307;85;1
202;310;112;1
202;321;110;1
202;334;143;1
202;342;5;1
202;357;127;1
202;357;129;1
202;374;92;1
202;383;103;1
202;397;80;1
202;408;45;1
202;413;92;1
202;414;33;1
202;419;105;1
202;428;32;1
202;431;20;1
203;29;142;1
203;66;14;1
203;70;94;1
203;82;108;1
203;89;138;1
203;91;141;1
203;96;101;1
203;99;162;1
203;102;5;1
203;102;111;1
203;106;20;1
203;106;114;1
203;107;61;1
203;115;138;1
203;118;105;1
203;119;94;1
203;122;21;1
203;126;143;1
203;134;6;1
203;135;90;1
203;137;41;1
203;138;161;1
203;145;45;1
203;149;93;1
203;162;26;1
203;167;87;1
203;167;91;1
203;172;23;1
203;174;50;1
203;176;44;1
203;183;161;1
203;184;139;1
203;185;29;1
203;191;162;1
203;194;22;1
203;204;22;1
203;222;157;1
203;231;47;1
203;232;61;1
203;232;132;1
203;245;104;1
203;245;131;1
203;247;17;1
203;247;98;1
203;247;117;1
203;248;94;1
203;249;115;1
203;254;122;1
203;262;33;1
203;263;115;1
203;265;44;1
203;265;136;1
203;267;96;1
203;268;58;1
203;273;138;1
203;277;110;1
203;298;83;1
203;300;118;1
203;300;125;1
203;302;92;1
203;302;115;1
203;303;154;1
203;314;43;1
203;316;68;1
203;319;145;1
203;325;47;1
203;331;44;1
203;333;92;1
203;343;141;1
203;344;9;1
203;351;45;1
203;355;134;1
203;357;43;1
203;366;122;1
203;367;30;1
203;375;133;1
203;386;157;1
203;390;114;1
203;395;45;1
203;405;19;1
203;420;23;1
203;431;39;1
203;431;80;1
204;8;10;1
204;20;8;1
204;26;19;1
204;60;143;1
204;88;61;1
204;90;166;1
204;91;127;1
204;93;154;1
204;95;44;1
204;107;157;1
204;109;8;1
204;109;140;1
204;110;68;1
204;111;56;1
204;111;144;1
204;112;104;1
204;114;147;1
204;120;47;1
204;121;63;1
204;121;110;1
204;122;116;1
204;129;135;1
204;135;21;1
204;138;138;1
204;141;119;1
204;150;14;1
204;163;72;1
204;167;66;1
204;170;164;1
204;188;47;1
204;188;99;1
204;188;165;1
204;196;158;1
204;198;65;1
204;198;94;1
204;201;145;1
204;243;148;1
204;251;87;1
204;255;69;1
204;256;5;1
204;256;74;1
204;257;73;1
204;271;129;1
204;278;11;1
204;299;110;1
204;304;40;1
204;310;118;1
204;311;108;1
204;316;90;1
204;319;105;1
204;319;142;1
204;320;63;1
204;340;21;1
204;343;116;1
204;383;25;1
204;384;89;1
204;406;143;1
204;407;109;1
204;410;92;1
204;417;140;1
204;431;16;1
204;431;58;1
204;431;77;1
204;431;79;1
204;433;80;1
204;434;82;1
205;71;80;1
205;172;130;1
205;300;104;1
206;60;116;1
206;97;119;1
206;102;142;1
206;118;137;1
206;166;57;1
206;170;102;1
206;195;44;1
206;196;66;1
206;217;30;1
206;230;37;1
206;233;115;1
206;246;76;1
206;302;118;1
206;317;83;1
206;342;72;1
206;351;97;1
206;357;38;1
206;400;143;1
207;51;69;1
207;84;91;1
207;133;45;1
207;137;140;1
207;167;65;1
207;178;32;1
207;185;81;1
207;198;61;1
207;216;103;1
207;218;58;1
207;219;19;1
207;233;67;1
207;263;73;1
207;305;143;1
208;124;92;1
209;124;39;1
209;160;19;1
209;224;68;1
210;113;23;1
210;122;119;1
210;130;21;1
210;131;37;1
210;159;45;1
210;172;14;1
210;183;65;1
210;186;41;1
210;202;153;1
210;217;104;1
210;222;156;1
210;227;19;1
210;233;117;1
210;248;18;1
210;271;119;1
210;279;167;1
210;286;114;1
210;296;138;1
210;304;66;1
210;305;120;1
210;312;143;1
210;336;116;1
210;367;42;1
210;428;105;1
211;43;57;1
211;69;43;1
211;76;96;1
211;137;57;1
211;151;94;1
211;173;137;1
211;181;70;1
211;182;125;1
211;185;154;1
211;189;68;1
211;207;0;1
211;214;119;1
211;249;154;1
211;264;102;1
211;331;117;1
211;337;23;1
211;358;140;1
211;386;31;1
211;395;32;1
211;431;133;1
211;431;136;1
212;84;164;1
212;91;0;1
212;123;40;1
212;124;46;1
212;133;68;1
212;135;69;1
212;163;84;1
212;191;83;1
212;206;142;1
212;212;87;1
212;223;144;1
212;231;146;1
212;266;115;1
212;298;70;1
212;402;11;1
212;416;46;1
212;424;166;1
213;113;167;1
213;133;41;1
213;133;132;1
213;143;34;1
213;171;58;1
213;197;116;1
213;201;36;1
213;210;131;1
213;217;142;1
213;225;139;1
213;228;138;1
213;229;116;1
213;243;146;1
213;299;140;1
213;416;103;1
213;419;19;1
214;86;21;1
214;163;79;1
214;171;137;1
214;178;164;1
214;183;91;1
214;192;103;1
214;210;69;1
214;219;142;1
214;225;67;1
214;280;114;1
215;70;138;1
215;83;111;1
215;86;43;1
215;133;133;1
215;138;114;1
215;152;37;1
215;156;89;1
215;164;8;1
215;164;105;1
215;164;109;1
215;184;133;1
215;185;67;1
215;225;114;1
215;276;117;1
215;295;53;1
215;311;23;1
215;334;41;1
215;350;140;1
215;383;56;1
216;1;46;1
216;41;19;1
216;85;59;1
216;87;137;1
216;91;104;1
216;97;0;1
216;97;119;1
216;103;160;1
216;120;43;1
216;128;118;1
216;138;117;1
216;141;29;1
216;159;70;1
216;194;105;1
216;200;144;1
216;201;33;1
216;217;162;1
216;235;113;1
216;249;105;1
216;300;92;1
216;305;144;1
216;374;54;1
216;422;138;1
216;431;17;1
216;431;109;1
217;54;44;1
217;79;143;1
217;83;45;1
217;96;140;1
217;98;33;1
217;103;93;1
217;107;41;1
217;111;42;1
217;120;56;1
217;130;139;1
217;146;162;1
217;158;67;1
217;163;93;1
217;180;6;1
217;187;83;1
217;188;37;1
217;212;32;1
217;225;4;1
217;226;94;1
217;240;160;1
217;247;156;1
217;252;8;1
217;260;57;1
217;319;33;1
217;355;120;1
217;362;166;1
217;376;80;1
217;378;114;1
217;398;40;1
217;407;124;1
217;431;58;1
218;42;92;1
218;47;120;1
218;55;46;1
218;85;66;1
218;87;37;1
218;92;139;1
218;93;46;1
218;109;44;1
218;111;120;1
218;122;105;1
218;128;160;1
218;137;42;1
218;140;87;1
218;161;144;1
218;168;103;1
218;174;45;1
218;198;139;1
218;226;56;1
218;227;43;1
218;267;82;1
218;294;117;1
218;307;166;1
218;312;109;1
218;317;54;1
218;331;115;1
218;408;32;1
218;431;39;1
219;47;142;1
219;78;116;1
219;94;150;1
219;111;22;1
219;121;21;1
219;133;112;1
219;135;162;1
219;137;38;1
219;180;13;1
219;189;120;1
219;191;21;1
219;192;65;1
219;194;167;1
219;201;66;1
219;220;32;1
219;255;115;1
219;260;103;1
219;318;66;1
219;367;95;1
219;399;104;1
220;29;164;1
220;56;133;1
220;89;20;1
220;89;59;1
220;95;103;1
220;97;37;1
220;97;78;1
220;97;162;1
220;107;151;1
220;117;68;1
220;127;58;1
220;131;2;1
220;143;131;1
220;175;133;1
220;190;91;1
220;193;55;2
220;198;46;1
220;212;145;1
220;216;63;1
220;216;80;1
220;220;145;1
220;224;67;1
220;243;44;1
220;251;33;1
220;261;6;1
220;266;10;1
220;305;161;1
220;311;9;1
220;356;122;1
220;408;23;1
221;101;156;1
221;115;135;1
221;129;22;1
221;134;21;1
221;138;109;1
221;139;104;1
221;141;139;1
221;160;162;1
221;224;98;1
221;265;20;1
221;295;102;1
221;299;81;1
221;308;24;1
221;313;67;1
221;330;31;1
221;348;70;1
221;431;8;1
221;431;37;1
222;67;135;1
222;77;44;1
222;79;144;1
222;84;163;1
222;106;17;1
222;108;118;1
222;121;141;1
222;168;18;1
222;183;123;1
222;189;82;1
222;214;69;1
222;216;129;1
222;234;42;1
222;296;131;1
222;300;138;1
222;321;62;1
222;330;42;1
222;335;22;1
222;360;136;1
222;402;142;1
222;431;156;1
223;2;140;1
223;104;43;1
223;110;139;1
223;118;8;1
223;122;91;1
223;180;159;1
223;232;64;1
223;236;104;1
223;239;123;1
223;252;9;1
223;297;116;1
223;318;25;1
223;327;128;1
223;329;66;1
223;361;19;1
223;372;162;1
224;1;165;1
224;7;95;1
224;48;95;1
224;69;44;1
224;128;140;1
224;169;148;1
224;171;18;1
224;172;131;1
224;183;42;1
224;190;166;1
224;192;13;1
224;207;46;1
224;224;66;1
224;226;42;1
224;229;35;1
224;231;117;1
224;259;102;1
224;263;81;1
224;266;148;1
224;306;21;1
224;309;24;1
224;309;119;1
224;341;144;1
224;356;115;1
224;357;66;1
224;382;54;1
224;416;58;1
224;428;107;1
224;431;62;1
224;431;150;1
225;61;42;1
225;70;139;1
225;93;11;1
225;94;108;1
225;128;42;1
225;175;21;1
225;183;34;1
225;184;79;1
225;217;146;1
225;299;47;1
225;299;55;1
225;310;103;1
225;322;136;1
225;390;81;1
225;431;55;1
226;65;89;1
226;71;135;1
226;75;119;1
226;85;20;1
226;91;156;1
226;107;43;1
226;113;18;1
226;123;92;1
226;127;130;1
226;134;44;1
226;138;26;1
226;143;115;1
226;181;55;1
226;192;56;1
226;198;104;1
226;202;118;1
226;214;116;1
226;222;64;1
226;272;45;1
226;279;122;1
226;299;56;1
226;313;143;1
226;335;19;1
226;342;24;1
226;418;146;1
227;32;162;1
227;52;89;1
227;80;0;1
227;95;119;1
227;102;78;1
227;113;20;1
227;127;164;1
227;129;104;1
227;141;117;1
227;155;85;1
227;167;164;1
227;183;113;1
227;218;106;1
227;226;160;1
227;228;145;1
227;231;105;1
227;321;120;1
227;341;142;1
228;104;82;1
228;107;19;1
228;108;163;1
228;125;60;1
228;134;10;1
228;180;128;1
228;227;46;1
228;235;112;1
228;258;24;1
228;268;0;1
228;279;21;1
228;299;60;1
228;340;34;1
228;352;17;1
228;366;139;1
229;60;43;1
229;78;118;1
229;84;71;1
229;92;58;1
229;108;21;1
229;117;43;1
229;124;109;1
229;132;139;1
229;138;143;1
229;148;94;1
229;160;67;1
229;169;86;1
229;179;159;1
229;207;95;1
229;207;163;1
229;211;91;1
229;212;67;1
229;213;116;1
229;215;159;1
229;216;144;1
229;225;156;1
229;245;114;1
229;280;73;1
229;282;116;1
229;299;61;1
229;306;120;1
229;308;121;1
229;316;157;1
229;331;91;1
229;361;145;1
229;420;57;1
229;431;42;1
230;39;116;1
230;75;41;1
230;81;126;1
230;84;55;1
230;90;135;1
230;106;80;1
230;122;8;1
230;123;118;1
230;147;163;1
230;158;138;1
230;176;35;1
230;177;129;1
230;216;116;1
230;220;160;1
230;224;62;1
230;259;128;1
230;323;139;1
230;341;69;1
230;366;142;1
230;414;141;1
231;31;154;1
231;44;119;1
231;54;166;1
231;55;71;1
231;81;18;1
231;81;68;1
231;88;100;1
231;90;41;1
231;107;91;1
231;108;70;1
231;109;93;1
231;123;44;1
231;128;46;1
231;133;45;1
231;136;22;1
231;173;139;1
231;175;58;1
231;267;95;1
231;342;95;1
231;354;141;1
231;372;67;1
231;372;72;1
231;421;105;1
231;424;8;1
232;4;132;1
232;8;117;1
232;37;112;1
232;51;17;1
232;69;65;1
232;82;165;1
232;97;55;1
232;125;10;1
232;143;24;1
232;146;69;1
232;173;137;1
232;176;34;1
232;183;71;1
232;188;92;1
232;191;41;1
232;195;155;1
232;197;103;1
232;198;61;1
232;234;139;1
232;322;115;1
232;324;78;1
232;337;144;1
232;340;34;1
232;350;154;1
232;357;40;1
232;402;26;1
232;413;117;1
232;424;142;1
233;51;159;1
233;88;135;1
233;102;163;1
233;103;88;1
233;142;70;1
233;172;132;1
233;173;161;1
233;192;74;1
233;192;129;1
233;198;140;1
233;210;119;1
233;211;18;1
233;220;113;1
233;222;4;1
233;241;9;1
233;252;117;1
233;264;12;1
233;275;34;1
233;310;93;1
233;311;115;1
233;323;71;1
233;399;65;1
233;416;32;1
233;423;166;1
233;431;13;1
233;431;88;1
233;431;132;1
233;431;155;1
233;431;160;1
234;15;70;1
234;89;151;1
234;98;141;1
234;101;118;1
234;114;20;1
234;117;66;1
234;165;125;1
234;169;18;1
234;188;45;1
234;200;156;1
234;204;90;1
234;206;7;1
234;218;94;1
234;249;149;1
234;270;12;1
234;277;32;1
234;277;121;1
234;315;132;1
234;394;56;1
234;399;46;1
234;424;14;1
234;429;63;1
234;429;107;1
234;431;43;1
234;431;130;1
234;431;132;1
234;431;133;1
235;45;21;1
235;85;143;1
235;91;133;1
235;92;45;1
235;106;114;1
235;113;120;1
235;118;56;1
235;126;38;1
235;127;86;1
235;134;62;1
235;176;105;1
235;178;6;1
235;180;88;1
235;195;8;1
235;198;40;1
235;204;145;1
235;212;129;1
235;233;36;1
235;236;159;1
235;245;14;1
235;247;155;1
235;250;78;1
235;250;164;1
235;253;156;1
235;265;131;1
235;266;108;1
235;273;133;1
235;274;154;1
235;300;36;1
235;301;81;1
235;314;131;1
235;337;68;1
235;353;158;1
235;368;89;1
235;391;156;1
235;402;98;1
235;414;40;1
235;425;152;1
236;21;165;1
236;106;85;1
236;184;164;1
236;239;92;1
236;271;164;1
236;348;63;1
236;409;162;1
236;416;96;1
236;422;92;1
237;88;87;1
237;94;159;1
237;96;39;1
237;113;106;1
237;143;67;1
237;160;13;1
237;167;156;1
237;170;40;1
237;183;91;1
237;190;68;1
237;190;80;1
237;196;164;1
237;249;136;1
237;250;129;1
237;267;159;1
237;295;162;1
237;299;165;1
237;304;89;1
237;306;87;1
237;311;130;1
237;311;131;1
237;350;107;1
237;379;23;1
237;400;118;1
237;401;121;1
237;407;19;1
237;414;139;1
237;428;18;1
237;431;35;1
237;431;61;1
237;431;108;1
237;431;133;1
237;433;62;1
238;31;44;1
238;97;113;1
238;100;92;1
238;103;43;1
238;107;10;1
238;115;132;1
238;119;85;1
238;143;18;1
238;220;89;1
238;235;32;1
238;239;32;1
238;240;37;1
238;242;80;1
238;251;68;1
238;393;103;1
238;399;113;1
238;408;87;1
238;413;5;1
238;417;67;1
238;431;42;1
238;431;106;1
239;27;140;1
239;86;68;1
239;89;67;1
239;92;2;1
239;93;79;1
239;101;156;1
239;119;33;1
239;141;66;1
239;168;130;1
239;171;136;1
239;186;92;1
239;210;136;1
239;233;137;1
239;248;33;1
239;248;135;1
239;259;82;1
239;263;32;1
239;270;16;1
239;277;112;1
239;278;118;1
239;282;113;1
239;297;130;1
239;302;139;1
239;303;166;1
239;305;69;1
239;325;88;1
239;335;104;1
239;346;11;1
239;382;141;1
239;403;17;1
239;403;86;1
239;418;158;1
239;419;155;1
239;425;40;1
239;426;157;1
239;430;104;1
239;431;62;1
240;4;86;1
240;10;91;1
240;14;95;1
240;46;158;1
240;51;54;1
240;85;79;1
240;96;90;1
240;104;141;1
240;112;46;1
240;113;135;1
240;141;3;1
240;184;105;1
240;206;93;1
240;244;57;1
240;257;127;1
240;263;162;1
240;300;102;1
240;300;140;1
240;322;108;1
240;323;12;1
240;325;60;1
240;326;64;1
240;329;32;1
240;380;139;1
240;389;161;1
240;405;162;1
240;422;115;1
240;423;56;1
240;431;87;1
241;9;161;1
241;16;0;1
241;32;69;1
241;79;61;1
241;89;60;1
241;92;39;1
241;110;160;1
241;169;157;1
241;173;136;1
241;175;26;1
241;179;9;1
241;185;138;1
241;187;57;1
241;189;89;1
241;191;62;1
241;191;91;1
241;270;158;1
241;276;156;1
241;297;103;1
241;303;142;1
241;308;13;1
241;342;16;1
241;360;137;1
241;403;83;1
241;406;14;1
241;425;158;1
241;431;45;1
241;431;137;1
241;431;139;1
241;434;153;1
242;7;81;1
242;7;117;1
242;29;18;1
242;37;136;1
242;45;23;1
242;67;17;1
242;81;118;1
242;86;144;1
242;89;105;1
242;95;1;1
242;95;122;1
242;96;77;1
242;101;119;1
242;103;5;1
242;103;63;1
242;103;158;1
242;110;18;1
242;110;48;1
242;112;116;1
242;117;37;1
242;120;43;1
242;128;115;1
242;143;162;1
242;181;66;1
242;183;17;1
242;186;64;1
242;189;134;1
242;191;70;1
242;191;89;1
242;217;130;1
242;219;69;1
242;228;119;1
242;235;42;1
242;240;62;1
242;240;81;1
242;252;162;1
242;258;106;1
242;262;32;1
242;274;129;1
242;277;6;1
242;277;36;1
242;277;84;1
242;295;163;1
242;297;64;1
242;301;104;1
242;306;68;1
242;315;34;1
242;317;34;1
242;317;143;1
242;337;157;1
242;350;71;1
242;394;4;1
242;402;39;1
242;406;119;1
242;413;133;1
242;423;92;1
242;431;106;1
242;432;5;1
242;434;19;1
242;434;58;1
242;434;129;1
243;52;73;1
243;89;64;1
243;94;62;1
243;99;64;1
243;109;107;1
243;113;140;1
243;122;71;1
243;127;17;1
243;130;47;1
243;130;84;1
243;132;141;1
243;135;107;1
243;136;116;1
243;139;47;1
243;142;166;1
243;143;118;1
243;150;163;1
243;155;140;1
243;172;152;1
243;174;117;1
243;222;155;1
243;243;145;1
243;250;82;1
243;255;31;1
243;257;85;1
243;260;65;1
243;265;114;1
243;313;95;1
243;324;135;1
243;335;68;1
243;336;118;1
243;355;79;1
243;356;91;1
243;357;14;1
243;357;90;1
243;376;117;1
243;383;139;1
243;394;81;1
243;405;155;1
243;410;89;1
243;413;48;1
243;419;38;1
243;424;42;1
243;426;142;1
243;431;13;1
243;431;87;1
243;431;115;1
243;434;108;1
244;26;61;1
244;86;165;1
244;87;56;1
244;92;98;1
244;92;131;1
244;107;146;1
244;108;142;1
244;114;138;1
244;118;32;1
244;133;159;1
244;149;143;1
244;190;104;1
244;213;70;1
244;215;9;1
244;237;158;1
244;266;4;1
244;277;66;1
244;277;80;1
244;301;32;1
244;302;21;1
244;310;16;1
244;314;84;1
244;314;135;1
244;346;139;1
244;350;22;1
244;405;163;1
244;407;57;1
244;411;89;1
244;416;133;1
244;431;13;1
244;433;93;1
244;434;107;1
244;434;163;1
245;37;17;1
245;45;62;1
245;97;68;1
245;107;158;1
245;113;68;1
245;134;147;1
245;137;34;1
245;149;166;1
245;182;112;1
245;184;108;1
245;187;132;1
245;189;39;1
245;195;143;1
245;236;31;1
245;243;102;1
245;244;61;1
245;248;68;1
245;271;82;1
245;307;138;1
245;343;120;1
245;390;43;1
245;394;13;1
245;403;141;1
245;411;121;1
245;412;57;1
245;421;80;1
245;426;155;1
245;428;110;1
245;431;19;1
245;431;107;1
245;431;108;1
245;432;36;1
245;434;130;1
246;36;69;1
246;85;44;1
246;87;80;1
246;90;140;1
246;99;86;1
246;114;63;1
246;135;10;1
246;149;70;1
246;172;15;1
246;178;46;1
246;190;128;1
246;200;64;1
246;244;159;1
246;253;79;1
246;265;84;1
246;267;60;1
246;297;14;1
246;298;152;1
246;307;129;1
246;307;134;1
246;312;64;1
246;324;155;1
246;335;156;1
246;419;160;1
246;431;20;1
247;42;91;1
247;85;158;1
247;85;163;1
247;86;134;1
247;87;46;1
247;91;56;1
247;91;57;1
247;94;148;1
247;101;120;1
247;102;112;1
247;103;152;1
247;107;34;1
247;107;68;1
247;114;117;1
247;114;143;1
247;115;132;1
247;119;157;1
247;123;45;1
247;128;1;1
247;137;30;1
247;141;117;1
247;143;35;1
247;157;69;1
247;161;9;1
247;162;71;1
247;174;140;1
247;177;90;1
247;188;80;1
247;192;34;1
247;192;71;1
247;196;95;1
247;202;43;1
247;224;113;1
247;244;34;1
247;258;9;1
247;259;14;1
247;263;48;1
247;263;123;1
247;267;7;1
247;272;165;1
247;276;135;1
247;295;31;1
247;295;104;1
247;302;140;1
247;304;105;1
247;308;83;1
247;310;18;1
247;315;135;1
247;320;153;1
247;325;22;1
247;337;114;1
247;338;91;1
247;369;162;1
247;389;64;1
247;394;91;1
247;401;105;1
247;409;134;1
247;416;135;1
247;421;118;1
247;431;53;1
247;431;57;1
247;431;86;1
247;431;153;1
247;433;124;1
247;434;134;1
247;434;157;1
248;25;124;1
248;101;92;1
248;105;117;1
248;128;92;1
248;135;64;1
248;137;21;1
248;148;149;1
248;170;32;1
248;183;92;1
248;195;95;1
248;196;10;1
248;234;87;1
248;250;106;1
248;255;87;1
248;258;130;1
248;260;101;1
248;266;69;1
248;272;35;1
248;274;55;1
248;277;161;1
248;298;40;1
248;299;41;1
248;301;44;1
248;307;73;1
248;318;92;1
248;319;53;1
248;320;157;1
248;330;138;1
248;378;65;1
248;407;21;1
248;412;55;1
248;413;103;1
248;420;32;1
248;431;87;1
248;432;114;1
249;20;116;1
249;28;141;1
249;83;10;1
249;86;47;1
249;87;18;1
249;89;163;1
249;90;40;1
249;93;127;1
249;97;139;1
249;98;25;1
249;118;69;1
249;133;71;1
249;136;10;1
249;158;142;1
249;164;56;1
249;166;140;1
249;167;55;1
249;174;16;1
249;174;41;1
249;176;19;1
249;190;43;1
249;190;78;1
249;198;64;1
249;216;45;1
249;235;63;1
249;235;142;1
249;272;110;1
249;277;12;1
249;375;77;1
249;388;90;1
249;406;140;1
249;409;158;1
249;412;140;1
249;421;159;1
249;423;66;1
249;431;44;1
250;52;64;1
250;96;111;1
250;101;105;1
250;118;32;1
250;133;161;1
250;147;20;1
250;195;161;1
250;202;91;1
250;204;154;1
250;207;136;1
250;225;141;1
250;232;104;1
250;233;91;1
250;234;46;1
250;234;163;1
250;239;104;1
250;241;110;1
250;253;59;1
250;262;10;1
250;272;115;1
250;296;88;1
250;323;125;1
250;331;69;1
250;357;115;1
250;407;138;1
250;410;152;1
250;411;89;1
250;417;59;1
250;431;12;1
250;431;106;1
250;431;159;1
251;16;42;1
251;25;84;1
251;48;138;1
251;89;88;1
251;112;115;1
251;119;162;1
251;143;47;1
251;161;112;1
251;177;29;1
251;190;43;1
251;191;68;1
251;201;81;1
251;211;119;1
251;243;13;1
251;247;159;1
251;256;153;1
251;263;109;1
251;299;129;1
251;300;163;1
251;303;15;1
251;314;138;1
251;320;116;1
251;345;9;1
251;377;92;1
251;387;137;1
251;400;69;1
251;413;138;1
251;424;66;1
251;431;83;1
251;431;124;1
251;431;160;1
251;432;156;1
251;434;86;1
252;24;61;1
252;39;112;1
252;80;60;1
252;104;19;1
252;108;84;1
252;113;115;1
252;114;88;1
252;130;60;1
252;161;161;1
252;192;14;1
252;205;45;1
252;210;162;1
252;228;166;1
252;231;96;1
252;233;117;1
252;235;83;1
252;235;90;1
252;237;9;1
252;239;33;1
252;248;109;1
252;253;157;1
252;273;132;1
252;298;58;1
252;301;59;1
252;301;137;1
252;309;38;1
252;312;42;1
252;316;64;1
252;357;134;1
252;366;163;1
252;372;118;1
252;373;141;1
252;380;45;1
252;418;115;1
252;431;92;1
253;26;71;1
253;94;114;1
253;108;16;1
253;113;110;1
253;161;20;1
253;180;160;1
253;183;115;1
253;196;91;1
253;201;32;1
253;236;60;1
253;241;58;1
253;259;135;1
253;275;101;1
253;321;112;1
253;331;66;1
253;345;161;1
253;352;95;1
253;384;111;1
253;409;45;1
253;411;113;1
253;417;155;1
253;425;157;1
253;431;61;1
253;431;88;1
253;431;147;1
254;3;46;1
254;83;79;1
254;84;92;1
254;127;93;1
254;165;20;1
254;173;19;1
254;207;161;1
254;256;68;1
254;257;115;1
254;270;61;1
254;299;115;1
254;336;92;1
254;351;127;1
254;368;158;1
254;389;30;1
254;408;91;1
254;413;136;1
254;431;40;1
254;433;62;1
255;5;35;1
255;13;166;1
255;70;91;1
255;85;85;1
255;101;119;1
255;101;160;1
255;102;115;1
255;105;68;1
255;108;48;1
255;110;44;1
255;111;111;1
255;113;81;1
255;113;142;1
255;125;120;1
255;135;158;1
255;174;5;1
255;178;79;1
255;181;116;1
255;204;120;1
255;206;3;1
255;212;121;1
255;238;115;1
255;255;86;1
255;259;158;1
255;297;117;1
255;301;57;1
255;303;92;1
255;316;69;1
255;322;141;1
255;323;118;1
255;325;30;1
255;365;140;1
255;367;140;1
255;377;72;1
255;381;91;1
255;388;74;1
255;404;14;1
255;409;119;1
255;410;157;1
255;421;67;1
255;423;84;1
255;431;92;1
255;431;112;1
255;431;127;1
256;54;118;1
256;65;105;1
256;88;125;1
256;97;58;1
256;100;128;1
256;113;85;1
256;114;137;1
256;140;128;1
256;141;79;1
256;161;116;1
256;177;90;1
256;178;33;1
256;181;144;1
256;187;14;1
256;190;154;1
256;195;36;1
256;221;160;1
256;229;162;1
256;243;117;1
256;243;157;1
256;244;69;1
256;246;115;1
256;253;164;1
256;254;59;1
256;254;103;1
256;257;67;1
256;267;58;1
256;274;40;1
256;312;162;1
256;315;96;1
256;399;111;1
256;401;131;1
256;404;8;1
256;404;60;1
256;404;84;1
256;408;13;1
256;424;15;1
256;428;107;1
256;431;64;1
256;432;86;1
256;433;9;1
257;88;42;1
257;88;54;1
257;92;36;1
257;97;9;1
257;97;16;1
257;98;67;1
257;103;89;1
257;104;160;1
257;112;88;1
257;118;105;1
257;122;138;1
257;138;117;1
257;161;158;1
257;173;111;1
257;176;56;1
257;199;37;1
257;203;109;1
257;204;155;1
257;225;66;1
257;230;47;1
257;233;16;1
257;248;78;1
257;261;118;1
257;265;34;1
257;266;125;1
257;276;47;1
257;297;56;1
257;299;102;1
257;311;124;1
257;348;37;1
257;374;41;1
257;409;81;1
257;431;65;1
257;431;117;1
257;431;130;1
258;12;20;1
258;65;84;1
258;85;152;1
258;96;63;1
258;100;93;1
258;106;59;1
258;110;137;1
258;119;66;1
258;172;40;1
258;186;86;1
258;190;132;1
258;195;67;1
258;195;93;1
258;198;153;1
258;202;57;1
258;216;120;1
258;238;44;1
258;248;157;1
258;253;95;1
258;263;21;1
258;266;30;1
258;295;122;1
258;296;61;1
258;300;92;1
258;301;68;1
258;389;15;1
258;413;136;1
258;431;86;1
259;9;57;1
259;16;21;1
259;83;102;1
259;88;69;1
259;96;157;1
259;117;11;1
259;128;65;1
259;165;137;1
259;193;116;1
259;201;20;1
259;225;159;1
259;241;13;1
259;243;37;1
259;246;111;1
259;251;77;1
259;255;14;1
259;298;35;1
259;319;38;1
259;384;74;1
259;390;120;1
259;395;120;1
259;411;158;1
259;415;33;1
259;416;22;1
259;420;58;1
259;422;160;1
259;424;116;1
259;429;94;1
259;431;18;1
259;431;56;1
260;59;68;1
260;76;17;1
260;94;162;1
260;102;64;1
260;107;16;1
260;111;145;1
260;142;46;1
260;163;160;1
260;173;33;1
260;228;136;1
260;233;84;1
260;240;88;1
260;251;12;1
260;270;23;1
260;278;52;1
260;300;133;1
260;315;89;1
260;316;8;1
260;332;129;1
260;374;91;1
260;404;134;1
260;416;134;1
260;420;139;1
