i;j;t;demand
306;100;33;1
306;108;69;1
306;110;103;1
306;133;50;1
306;140;46;1
306;156;67;1
306;196;121;1
306;201;23;1
306;216;46;1
306;253;22;1
306;266;70;1
306;307;3;1
306;312;141;1
306;313;89;1
306;316;88;1
306;318;131;1
306;340;119;1
306;344;7;1
306;377;42;1
306;434;62;1
307;84;85;1
307;104;40;1
307;104;73;1
307;108;149;1
307;135;105;1
307;189;123;1
307;244;91;1
307;277;45;1
307;302;80;1
307;365;91;1
307;384;115;1
307;428;161;1
307;431;20;1
307;431;158;1
307;432;80;1
308;89;95;1
308;91;116;1
308;96;132;1
308;98;8;1
308;107;33;1
308;108;110;1
308;112;106;1
308;121;25;1
308;177;121;1
308;178;143;1
308;193;118;1
308;255;94;1
308;255;157;1
308;262;41;1
308;278;90;1
308;308;22;1
308;320;24;1
308;351;92;1
308;404;1;1
308;414;140;1
308;434;79;1
308;434;155;1
309;10;60;1
309;29;71;1
309;37;90;1
309;94;16;1
309;103;125;1
309;115;140;1
309;134;164;1
309;141;2;1
309;173;111;1
309;175;64;1
309;274;36;1
309;307;155;1
309;313;147;1
309;316;45;1
309;378;143;1
309;380;89;1
309;408;71;1
309;431;79;1
310;22;35;1
310;56;145;1
310;71;44;1
310;88;84;1
310;104;93;1
310;173;67;1
310;196;166;1
310;199;163;1
310;224;162;1
310;228;141;1
310;247;57;1
310;263;37;1
310;308;86;1
310;312;9;1
310;415;21;1
310;426;144;1
311;55;0;1
311;55;57;1
311;98;117;1
311;103;32;1
311;115;22;1
311;174;143;1
311;182;142;1
311;243;129;1
311;262;11;1
311;272;117;1
311;304;138;1
311;309;107;1
311;320;107;1
311;351;144;1
311;381;143;1
311;416;131;1
312;10;162;1
312;91;129;1
312;98;165;1
312;107;113;1
312;109;143;1
312;129;19;1
312;136;11;1
312;141;141;1
312;163;6;1
312;165;109;1
312;261;3;1
312;318;55;1
312;335;17;1
312;339;161;1
312;348;13;1
312;382;36;1
312;411;79;1
312;416;115;1
312;417;117;1
312;431;35;1
312;431;37;1
312;431;62;1
312;432;107;1
313;97;163;1
313;108;35;1
313;113;9;1
313;117;35;1
313;127;95;1
313;132;142;1
313;153;157;1
313;166;116;1
313;186;158;1
313;242;111;1
313;305;129;1
313;351;19;1
313;432;131;1
313;434;45;1
314;35;158;1
314;115;80;1
314;237;10;1
314;252;36;1
314;295;109;1
314;304;6;1
314;395;43;1
314;406;129;1
314;431;104;1
314;431;109;1
315;41;45;1
315;51;15;1
315;88;83;1
315;99;7;1
315;100;102;1
315;107;2;1
315;107;81;1
315;117;143;1
315;119;70;1
315;179;121;1
315;185;120;1
315;234;106;1
315;297;30;1
315;303;76;1
315;318;55;1
315;375;141;1
315;386;157;1
315;410;156;1
315;431;32;1
315;431;62;1
315;434;62;1
316;43;120;1
316;47;50;1
316;72;23;1
316;89;69;1
316;103;93;1
316;110;85;1
316;120;135;1
316;124;33;1
316;140;140;1
316;175;91;1
316;178;94;1
316;234;66;1
316;303;61;1
316;306;45;1
316;325;46;1
316;330;140;1
316;375;114;1
316;404;77;1
316;406;118;1
316;431;36;1
316;431;113;1
317;45;84;1
317;71;63;1
317;75;74;1
317;93;138;1
317;106;145;1
317;107;96;1
317;113;104;1
317;173;47;1
317;299;108;1
317;332;87;1
317;351;136;1
317;352;136;1
317;376;85;1
317;405;94;1
317;412;93;1
317;431;139;1
318;17;41;1
318;56;66;1
318;72;142;1
318;89;43;1
318;92;146;1
318;96;63;1
318;106;140;1
318;109;124;1
318;135;159;1
318;143;56;1
318;160;19;1
318;164;24;1
318;168;44;1
318;240;44;1
318;243;0;1
318;304;141;1
318;307;134;1
318;320;111;1
318;324;111;1
318;348;37;1
318;357;32;1
318;374;117;1
318;375;14;1
318;390;66;1
318;404;103;1
318;426;164;1
318;431;65;1
318;431;137;1
318;431;158;1
319;5;142;1
319;22;54;1
319;34;47;1
319;38;68;1
319;43;90;1
319;44;96;1
319;91;130;1
319;101;134;1
319;102;88;1
319;111;64;1
319;116;146;1
319;137;68;1
319;180;164;1
319;184;70;1
319;191;165;1
319;302;23;1
319;343;132;1
319;345;86;1
319;347;106;1
319;351;35;1
319;379;55;1
319;384;114;1
319;384;164;1
319;396;90;1
319;431;43;1
319;431;160;1
320;3;40;1
320;6;157;1
320;48;24;1
320;50;91;1
320;68;149;1
320;71;93;1
320;112;111;1
320;134;43;1
320;154;21;1
320;168;117;1
320;198;94;1
320;267;127;1
320;271;65;1
320;305;106;1
320;309;119;1
320;312;90;1
320;319;140;1
320;353;162;1
320;383;135;1
320;419;163;1
320;431;21;1
320;431;162;1
321;18;144;1
321;29;166;1
321;33;47;1
321;103;68;1
321;106;121;1
321;111;19;1
321;113;79;1
321;136;68;1
321;176;133;1
321;185;47;1
321;236;43;1
321;277;10;1
321;383;143;1
321;386;16;1
321;396;115;1
321;401;29;1
321;402;41;1
321;425;33;1
322;75;60;1
322;93;20;1
322;104;93;1
322;107;94;1
322;115;46;1
322;115;109;1
322;124;104;1
322;146;156;1
322;159;145;1
322;191;70;1
322;199;44;1
322;311;120;1
322;348;144;1
322;410;58;1
323;5;66;1
323;24;101;1
323;86;94;1
323;121;136;1
323;123;137;1
323;165;21;1
323;176;87;1
323;192;142;1
323;260;30;1
323;315;93;1
323;324;116;1
323;346;46;1
323;390;94;1
323;407;97;1
323;425;122;1
324;75;137;1
324;84;81;1
324;93;142;1
324;104;91;1
324;124;93;1
324;124;141;1
324;136;68;1
324;136;102;1
324;138;64;1
324;140;96;1
324;192;45;1
324;201;137;1
324;240;92;1
324;252;93;1
324;288;144;1
324;339;22;1
324;345;138;1
324;389;81;1
324;400;43;1
324;417;13;1
324;431;84;1
324;434;67;1
324;434;80;1
325;97;119;1
325;103;41;1
325;104;89;1
325;167;19;1
325;167;167;1
325;304;110;1
325;332;58;1
325;383;139;1
325;423;136;1
325;428;84;1
326;95;151;1
326;228;67;1
326;311;77;1
327;27;49;1
327;81;41;1
327;191;115;1
327;206;107;1
327;333;116;1
328;20;67;1
328;115;162;1
328;201;118;1
328;215;139;1
328;358;139;1
328;369;141;1
329;56;88;1
329;85;166;1
329;109;147;1
329;168;91;1
329;210;138;1
329;253;6;1
329;253;8;1
329;342;31;1
329;357;143;1
329;372;19;1
329;431;158;1
330;47;140;1
330;50;121;1
330;79;118;1
330;101;167;1
330;107;115;1
330;117;55;1
330;117;92;1
330;141;34;1
330;157;32;1
330;165;94;1
330;309;131;1
330;333;24;1
330;399;42;1
330;431;32;1
331;38;143;1
331;83;36;1
331;87;119;1
331;113;137;1
331;214;165;1
331;265;71;1
331;332;79;1
331;344;67;1
331;355;81;1
331;365;34;1
331;366;23;1
331;431;33;1
332;48;45;1
332;57;156;1
332;66;159;1
332;78;132;1
332;83;15;1
332;104;132;1
332;143;70;1
332;157;139;1
332;177;57;1
332;204;92;1
332;232;67;1
332;303;26;1
332;331;135;1
332;356;112;1
332;431;7;1
333;97;47;1
333;130;65;1
333;138;54;1
333;204;70;1
333;273;166;1
333;424;100;1
334;96;70;1
334;121;133;1
334;159;115;1
334;202;21;1
334;362;81;1
334;368;119;1
335;47;71;1
335;68;89;1
335;74;56;1
335;94;133;1
335;104;60;1
335;114;108;1
335;133;76;1
335;170;15;1
335;179;83;1
335;202;87;1
335;235;148;1
335;235;164;1
335;256;29;1
335;364;152;1
335;418;161;1
335;430;146;1
336;110;83;1
336;120;162;1
336;132;157;1
336;137;7;1
336;240;143;1
336;242;118;1
336;322;5;1
337;51;64;1
337;65;117;1
337;113;71;1
337;144;131;1
337;147;132;1
337;182;23;1
337;229;157;1
337;321;143;1
337;338;70;1
338;25;116;1
338;104;166;1
338;113;162;1
338;125;9;1
338;187;73;1
338;278;141;1
338;317;119;1
338;317;129;1
338;330;49;1
339;1;48;1
339;14;163;1
339;75;104;1
339;98;92;1
339;117;141;1
339;127;135;1
339;147;141;1
339;344;164;1
339;431;36;1
340;29;139;1
340;80;116;1
340;111;36;1
340;124;41;1
340;321;68;1
341;93;40;1
341;102;42;1
341;130;34;1
341;143;7;1
341;198;93;1
341;329;66;1
341;351;159;1
342;67;96;1
342;85;31;1
342;98;112;1
342;102;131;1
342;119;56;1
342;131;7;1
342;135;9;1
342;136;115;1
342;159;46;1
342;175;157;1
342;189;31;1
342;227;70;1
342;310;64;1
342;367;124;1
342;431;10;1
343;22;35;1
343;78;118;1
343;85;33;1
343;99;58;1
343;171;94;1
343;256;103;1
343;310;89;1
343;324;110;1
343;374;160;1
343;431;134;1
344;5;107;1
344;23;31;1
344;44;90;1
344;48;109;1
344;111;88;1
344;134;23;1
344;142;75;1
344;188;156;1
344;266;142;1
344;273;142;1
344;320;114;1
344;322;49;1
344;343;42;1
344;347;44;1
344;375;70;1
344;387;149;1
344;413;37;1
345;10;121;1
345;30;20;1
345;30;84;1
345;41;64;1
345;98;70;1
345;100;153;1
345;107;141;1
345;116;136;1
345;121;25;1
345;121;160;1
345;122;21;1
345;132;20;1
345;194;43;1
345;241;59;1
345;332;10;1
345;392;143;1
345;413;158;1
345;422;117;1
345;425;35;1
345;425;141;1
346;13;157;1
346;75;18;1
346;91;37;1
346;98;34;1
346;105;48;1
346;113;102;1
346;115;163;1
346;117;158;1
346;121;143;1
346;157;97;1
346;322;163;1
346;330;66;1
346;336;116;1
346;352;137;1
346;389;60;1
346;422;85;1
347;4;146;1
347;9;5;1
347;32;12;1
347;85;16;1
347;113;117;1
347;118;158;1
347;138;23;1
347;138;45;1
347;139;66;1
347;157;22;1
347;302;114;1
347;303;21;1
347;319;162;1
347;343;106;1
347;405;71;1
347;410;90;1
347;416;142;1
347;417;112;1
347;431;63;1
348;47;68;1
348;95;78;1
348;98;43;1
348;114;113;1
348;117;140;1
348;136;85;1
348;142;138;1
348;149;47;1
348;192;167;1
348;203;121;1
348;235;91;1
348;278;119;1
348;301;140;1
348;312;97;1
348;319;114;1
348;321;91;1
348;330;95;1
348;387;32;1
348;431;128;1
349;47;115;1
349;89;141;1
349;91;34;1
349;98;44;1
349;106;136;1
349;119;121;1
349;153;71;1
349;154;47;1
349;169;166;1
349;258;143;1
349;306;157;1
349;317;65;1
349;322;68;1
349;340;18;1
349;355;68;1
349;377;148;1
349;398;44;1
349;431;162;1
350;2;46;1
350;8;10;1
350;17;94;1
350;38;70;1
350;101;45;1
350;102;15;1
350;109;46;1
350;113;132;1
350;118;94;1
350;121;58;1
350;144;135;1
350;150;162;1
350;213;31;1
350;215;92;1
350;238;115;1
350;250;57;1
350;265;154;1
350;316;43;1
350;328;117;1
350;336;142;1
350;397;58;1
351;31;91;1
351;51;104;1
351;53;115;1
351;78;90;1
351;78;97;1
351;82;73;1
351;85;121;1
351;98;127;1
351;130;132;1
351;154;43;1
351;156;141;1
351;220;97;1
351;243;115;1
351;318;160;1
351;345;63;1
351;354;43;1
351;357;165;1
351;403;45;1
351;431;164;1
352;21;92;1
352;28;36;1
352;82;92;1
352;109;12;1
352;126;116;1
352;217;69;1
352;431;41;1
353;32;115;1
353;53;106;1
353;68;140;1
353;87;34;1
353;96;115;1
353;134;40;1
353;303;138;1
353;389;20;1
353;431;16;1
353;434;125;1
354;96;130;1
354;128;65;1
354;241;33;1
354;261;104;1
354;321;16;1
354;351;93;1
354;357;141;1
354;415;143;1
355;54;129;1
355;72;163;1
355;87;67;1
355;99;162;1
355;129;31;1
355;158;23;1
355;242;45;1
355;243;23;1
355;246;68;1
355;252;107;1
355;313;16;1
355;351;141;1
355;354;67;1
355;383;162;1
356;24;20;1
356;89;7;1
356;93;137;1
356;108;144;1
356;113;57;1
356;117;11;1
356;130;158;1
356;175;115;1
356;186;14;1
356;211;2;1
356;253;118;1
356;255;138;1
356;304;22;1
356;321;140;1
356;332;159;1
356;341;7;1
356;342;87;1
356;375;135;1
356;406;95;1
356;427;122;1
356;433;81;1
357;22;19;1
357;98;119;1
357;102;21;1
357;109;118;1
357;134;134;1
357;137;95;1
357;148;44;1
357;159;133;1
357;171;140;1
357;179;82;1
357;201;129;1
357;233;139;1
357;342;65;1
357;432;8;1
358;4;72;1
358;235;116;1
358;271;81;1
358;357;144;1
359;124;78;1
359;125;140;1
359;141;19;1
359;163;64;1
360;54;45;1
360;87;19;1
360;359;79;1
361;78;43;1
361;116;58;1
361;127;104;1
361;259;123;1
361;325;56;1
361;431;110;1
362;108;42;1
362;128;94;1
362;176;47;1
362;195;99;1
362;336;38;1
364;114;91;1
364;196;94;1
364;249;126;1
364;315;138;1
365;79;137;1
365;152;47;1
365;300;9;1
365;307;39;1
365;307;139;1
365;331;81;1
366;148;74;1
366;155;119;1
366;188;116;1
366;295;161;1
366;352;69;1
367;84;87;1
367;124;106;1
367;188;155;1
368;51;142;1
368;109;140;1
368;138;141;1
368;156;130;1
368;258;102;1
369;68;33;1
369;81;25;1
369;116;60;1
369;121;79;1
369;235;6;1
369;310;38;1
369;318;33;1
369;320;11;1
369;432;109;1
370;20;63;1
370;114;57;1
370;194;34;1
370;200;149;1
370;307;110;1
370;321;139;1
370;340;166;1
371;96;32;1
371;123;109;1
371;196;159;1
372;2;118;1
372;70;30;1
372;87;32;1
372;122;142;1
372;431;9;1
373;9;81;1
373;14;81;1
373;46;44;1
373;98;91;1
373;204;142;1
373;307;45;1
373;345;93;1
373;348;45;1
373;377;63;1
373;418;137;1
374;26;42;1
374;84;31;1
374;98;94;1
374;102;25;1
374;140;114;1
374;174;19;1
374;241;141;1
374;331;134;1
374;338;145;1
374;431;36;1
375;104;115;1
375;105;53;1
375;113;156;1
375;136;108;1
375;141;102;1
375;375;134;1
375;393;85;1
375;431;139;1
376;19;65;1
376;26;67;1
376;55;44;1
376;109;155;1
376;111;68;1
376;157;66;1
376;171;68;1
376;195;67;1
376;224;70;1
376;322;18;1
376;349;0;1
376;420;138;1
376;431;128;1
377;8;141;1
377;45;40;1
377;45;41;1
377;91;89;1
377;108;108;1
377;271;105;1
377;316;87;1
377;336;115;1
377;351;140;1
377;390;161;1
377;395;139;1
377;413;112;1
378;79;37;1
378;114;20;1
378;170;117;1
378;308;63;1
378;316;41;1
378;321;42;1
378;393;133;1
378;431;154;1
378;433;4;1
379;101;141;1
379;149;165;1
380;8;80;1
380;106;136;1
380;136;95;1
380;170;67;1
380;201;40;1
380;224;38;1
380;277;164;1
380;313;35;1
380;347;160;1
380;414;142;1
381;2;44;1
381;23;45;1
381;28;37;1
381;98;70;1
381;103;70;1
381;104;35;1
381;270;94;1
381;295;120;1
382;25;23;1
382;29;61;1
382;139;21;1
382;142;33;1
382;373;142;1
382;426;157;1
382;431;150;1
383;47;67;1
383;60;115;1
383;73;43;1
383;88;64;1
383;93;141;1
383;108;69;1
383;134;37;1
383;186;44;1
383;271;1;1
383;300;144;1
383;309;141;1
383;322;11;1
383;336;42;1
383;408;130;1
383;410;112;1
383;415;43;1
383;434;19;1
383;434;56;1
384;88;67;1
384;244;105;1
384;268;56;1
384;315;91;1
384;318;140;1
384;344;120;1
385;142;46;1
385;383;55;1
385;431;20;1
386;30;22;1
386;97;32;1
386;105;110;1
386;258;104;1
386;303;140;1
386;317;161;1
386;319;103;1
386;376;139;1
386;431;62;1
387;182;121;1
387;198;20;1
387;201;163;1
387;246;100;1
387;269;33;1
387;327;139;1
387;405;139;1
387;414;92;1
387;423;117;1
388;29;163;1
388;86;136;1
388;109;44;1
388;128;138;1
388;137;10;1
388;178;143;1
388;323;165;1
388;414;155;1
388;421;106;1
388;431;148;1
389;20;56;1
389;101;75;1
389;129;36;1
389;132;93;1
389;142;43;1
389;338;137;1
389;402;139;1
389;422;139;1
390;1;140;1
390;50;22;1
390;56;114;1
390;135;66;1
390;147;45;1
390;249;45;1
390;258;156;1
390;261;129;1
390;324;122;1
390;431;67;1
391;51;162;1
391;119;81;1
391;198;71;1
391;330;97;1
391;406;83;1
391;425;44;1
392;55;41;1
392;85;90;1
392;93;37;1
392;122;140;1
392;126;68;1
392;344;121;1
392;345;156;1
392;353;12;1
393;24;136;1
393;26;68;1
393;26;122;1
393;51;145;1
393;93;92;1
393;217;13;1
393;255;117;1
393;261;105;1
393;320;138;1
393;339;95;1
393;347;49;1
393;377;165;1
394;26;92;1
394;113;117;1
394;128;138;1
394;314;94;1
394;317;83;1
394;386;133;1
394;417;73;1
395;78;121;1
395;82;136;1
395;84;117;1
395;184;67;1
395;307;6;1
395;342;158;1
395;344;62;1
395;344;68;1
395;414;162;1
395;431;68;1
396;10;163;1
396;36;146;1
396;105;114;1
396;112;138;1
396;124;13;1
396;142;86;1
396;302;86;1
396;322;35;1
396;333;111;1
396;343;95;1
396;388;158;1
396;405;112;1
396;412;9;1
396;431;37;1
397;122;165;1
397;373;22;1
398;90;44;1
398;125;159;1
398;150;118;1
398;412;53;1
399;38;167;1
399;107;119;1
399;115;140;1
399;128;139;1
399;207;46;1
399;265;67;1
399;318;32;1
399;349;164;1
399;351;143;1
399;420;43;1
399;424;111;1
399;431;60;1
399;433;131;1
400;32;141;1
400;42;140;1
400;103;79;1
400;107;68;1
400;119;7;1
400;123;119;1
400;141;70;1
400;196;104;1
400;236;33;1
400;317;41;1
400;317;98;1
400;399;95;1
400;423;43;1
400;431;84;1
400;432;153;1
400;434;83;1
401;86;152;1
401;142;94;1
401;173;109;1
401;204;105;1
401;307;20;1
401;357;116;1
401;376;40;1
401;414;21;1
401;432;109;1
402;109;132;1
402;134;67;1
402;141;35;1
402;195;41;1
402;216;93;1
402;242;164;1
402;243;137;1
402;312;91;1
402;318;114;1
402;395;144;1
402;431;160;1
403;101;93;1
403;102;118;1
403;245;135;1
403;247;96;1
403;302;93;1
403;312;67;1
403;324;92;1
403;375;161;1
403;408;102;1
403;417;158;1
403;424;89;1
403;431;129;1
404;3;64;1
404;128;38;1
404;130;38;1
404;167;166;1
404;182;71;1
404;222;144;1
404;296;80;1
404;321;5;1
404;343;163;1
404;348;128;1
404;352;89;1
404;353;36;1
404;384;15;1
404;386;17;1
404;417;161;1
404;428;18;1
405;138;42;1
405;191;120;1
405;194;34;1
405;239;46;1
405;304;118;1
405;304;142;1
405;307;166;1
405;309;125;1
405;314;163;1
405;351;106;1
405;388;140;1
405;409;1;1
406;3;145;1
406;52;139;1
406;106;112;1
406;107;11;1
406;118;139;1
406;134;93;1
406;164;65;1
406;217;139;1
406;300;156;1
406;344;164;1
406;375;92;1
406;400;162;1
406;401;31;1
406;403;31;1
406;420;137;1
406;431;10;1
407;89;104;1
407;91;115;1
407;145;23;1
407;165;96;1
407;240;56;1
407;384;162;1
407;431;110;1
407;431;116;1
408;86;139;1
408;106;32;1
408;176;157;1
408;247;119;1
408;349;123;1
408;394;116;1
408;428;92;1
408;431;44;1
408;433;81;1
409;92;44;1
409;102;91;1
409;110;143;1
409;131;145;1
409;180;67;1
409;224;120;1
409;301;67;1
409;307;9;1
409;317;93;1
409;330;144;1
409;374;67;1
409;414;145;1
409;418;4;1
410;10;121;1
410;125;22;1
410;182;93;1
410;263;118;1
410;305;65;1
410;305;121;1
410;351;68;1
410;354;65;1
410;373;63;1
410;431;57;1
410;432;148;1
411;39;71;1
411;70;24;1
411;107;157;1
411;132;93;1
411;167;46;1
411;178;81;1
411;189;18;1
411;203;23;1
411;248;55;1
411;255;92;1
411;266;38;1
411;298;114;1
411;307;88;1
411;309;118;1
411;312;89;1
411;380;142;1
411;393;13;1
411;396;94;1
411;409;9;1
411;431;56;1
411;431;103;1
412;25;101;1
412;137;157;1
412;250;70;1
412;270;144;1
412;274;128;1
412;300;114;1
412;306;67;1
412;310;42;1
412;319;119;1
412;384;94;1
412;385;130;1
412;426;165;1
412;431;37;1
413;1;47;1
413;89;40;1
413;95;31;1
413;102;6;1
413;103;113;1
413;135;126;1
413;178;94;1
413;198;125;1
413;217;116;1
413;237;85;1
413;241;35;1
413;305;44;1
413;306;56;1
413;383;1;1
413;417;98;1
413;428;146;1
413;431;19;1
413;434;8;1
413;434;93;1
414;97;162;1
414;107;162;1
414;119;19;1
414;156;145;1
414;165;44;1
414;258;138;1
414;268;144;1
414;271;114;1
414;273;98;1
414;318;109;1
414;320;146;1
414;321;161;1
414;347;23;1
414;387;160;1
414;431;5;1
415;25;51;1
415;46;167;1
415;52;92;1
415;267;40;1
415;307;85;1
415;315;92;1
415;347;144;1
415;354;96;1
415;373;117;1
415;381;18;1
415;414;116;1
416;8;56;1
416;26;95;1
416;97;68;1
416;106;33;1
416;107;93;1
416;112;167;1
416;128;118;1
416;161;165;1
416;200;67;1
416;218;20;1
416;276;45;1
416;313;115;1
416;315;73;1
416;355;118;1
416;369;22;1
416;416;79;1
416;431;157;1
416;432;14;1
417;28;162;1
417;45;82;1
417;97;106;1
417;115;146;1
417;120;67;1
417;176;78;1
417;179;19;1
417;270;132;1
417;300;7;1
417;306;95;1
417;319;107;1
417;348;44;1
417;357;127;1
417;393;63;1
417;401;138;1
417;415;163;1
417;431;18;1
418;14;26;1
418;89;96;1
418;111;161;1
418;128;17;1
418;405;8;1
418;417;158;1
418;423;57;1
418;431;115;1
418;431;158;1
419;25;108;1
419;85;104;1
419;93;22;1
419;100;68;1
419;100;145;1
419;119;139;1
419;133;140;1
419;311;154;1
419;351;92;1
419;388;7;1
419;403;43;1
419;431;15;1
419;431;32;2
419;431;92;1
420;18;129;1
420;45;0;1
420;52;66;1
420;93;49;1
420;111;71;1
420;174;37;1
420;232;138;1
420;239;89;1
420;253;114;1
420;300;115;1
420;303;32;1
420;309;20;1
420;387;120;1
420;393;49;1
420;421;110;1
420;431;136;1
421;27;87;1
421;106;37;1
421;127;118;1
421;132;140;1
421;134;155;1
421;138;11;1
421;140;143;1
421;310;18;1
421;311;7;1
421;320;121;1
421;356;95;1
421;386;66;1
421;390;62;1
421;411;76;1
421;418;95;1
421;431;104;1
422;111;39;1
422;259;161;1
422;304;151;1
422;369;23;1
422;384;19;1
422;401;146;1
422;410;72;1
422;431;158;1
422;433;61;1
423;26;162;1
423;108;116;1
423;176;21;1
423;233;125;1
423;252;20;1
423;360;159;1
424;83;72;1
424;84;87;1
424;93;66;1
424;126;95;1
424;180;11;1
424;344;0;1
424;345;138;1
424;348;69;1
424;404;39;1
424;422;165;1
424;431;9;1
424;431;19;1
424;431;84;1
424;431;88;1
425;1;96;1
425;113;66;1
425;113;118;1
425;114;94;1
425;129;23;1
425;136;142;1
425;164;119;1
425;168;17;1
425;175;133;1
425;204;143;1
425;234;21;1
425;243;77;1
425;246;105;1
425;389;164;1
425;412;155;1
425;433;8;1
426;108;150;1
426;192;165;1
426;196;108;1
426;263;105;1
426;394;164;1
426;405;22;1
426;405;32;1
426;416;147;1
426;428;145;1
426;431;111;1
427;302;164;1
427;431;139;1
428;30;147;1
428;108;161;1
428;194;140;1
428;246;103;1
428;260;158;1
428;271;62;1
428;304;30;1
428;322;82;1
428;344;140;1
428;403;19;1
428;431;60;1
429;47;0;1
429;103;41;1
429;107;106;1
429;206;93;1
429;234;79;1
429;318;109;1
429;352;117;1
429;424;160;1
429;431;56;1
430;112;88;1
430;317;67;1
431;9;92;1
431;25;140;1
431;27;133;1
431;28;88;1
431;32;136;1
431;88;90;1
431;91;43;1
431;92;18;1
431;93;165;1
431;94;67;1
431;95;159;1
431;99;63;1
431;101;89;1
431;103;14;1
431;104;13;1
431;108;58;1
431;112;68;1
431;119;17;1
431;161;17;1
431;173;19;1
431;179;44;1
431;190;18;1
431;194;117;1
431;195;19;1
431;195;92;1
431;196;155;1
431;198;115;1
431;199;139;1
431;203;17;1
431;203;113;1
431;240;160;1
431;243;16;1
431;244;36;1
431;245;134;1
431;247;86;1
431;249;133;1
431;251;156;1
431;252;64;1
431;258;162;1
431;295;113;1
431;298;42;1
431;300;138;1
431;304;49;1
431;309;83;1
431;311;41;1
431;313;37;1
431;344;140;1
431;354;17;1
431;378;90;1
431;387;64;1
431;399;118;1
431;400;95;1
431;403;39;1
431;408;19;1
431;422;16;1
431;428;117;1
431;431;66;1
431;431;136;1
